algorithm,num_episodes,num_labels,random_seed_index,target_color,random_seed,target_color_hex,color_sequence_type,num_neighbors,_hostname,_pwd,_username,_start_time,_end_time,answer,num_fallbacks,runtime,total_episodes
exact-heuristic,100000,100,2,#F71976,0.8946098106246071,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:27:27.381113,2017-06-23 23:28:26.921778,#F71774,0,0.4141418933868408,926
brute-force,100000,100,2,#BCB249,0.8946098106246071,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:28:26.923993,2017-06-23 23:30:14.678378,#BAB249,0,47.23433518409729,100000
exact-heuristic,100000,100,2,#BCB249,0.8946098106246071,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:30:14.680585,2017-06-23 23:31:13.910063,#BAB249,0,0.2711355686187744,605
brute-force,100000,200,2,#CD6D8F,0.8946098106246071,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:31:13.912308,2017-06-23 23:33:09.207801,#CF6D8D,0,48.348175287246704,100000
exact-heuristic,100000,200,2,#CD6D8F,0.8946098106246071,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:33:09.210229,2017-06-23 23:34:16.077310,#C9708F,0,0.22224211692810059,494
brute-force,100000,200,2,#74B32E,0.8946098106246071,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:34:16.079327,2017-06-23 23:36:10.261621,#77B22E,0,47.46659564971924,100000
exact-heuristic,100000,200,2,#74B32E,0.8946098106246071,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:36:10.263672,2017-06-23 23:37:17.234266,#77B22E,0,0.152573823928833,344
brute-force,100000,200,2,#06FDA3,0.8946098106246071,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:37:17.236133,2017-06-23 23:39:11.683425,#03FCA8,0,47.51011919975281,100000
exact-heuristic,100000,200,2,#06FDA3,0.8946098106246071,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:39:11.685921,2017-06-23 23:40:18.747944,#03FCA8,0,0.24464154243469238,545
brute-force,100000,200,2,#F71976,0.8946098106246071,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:40:18.750066,2017-06-23 23:42:14.320867,#F71774,0,48.67123818397522,100000
exact-heuristic,100000,200,2,#F71976,0.8946098106246071,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:42:14.323118,2017-06-23 23:43:23.335923,#F71774,0,0.3122706413269043,674
brute-force,100000,200,2,#BCB249,0.8946098106246071,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:43:23.338103,2017-06-23 23:45:20.339135,#BAB249,0,48.42126536369324,100000
exact-heuristic,100000,200,2,#BCB249,0.8946098106246071,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 23:45:20.341453,2017-06-23 23:46:25.265982,#BBB347,0,0.052724599838256836,126
brute-force,1000,10,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:13.158090,2017-06-23 22:32:14.111272,#D27495,0,0.4279670715332031,1000
exact-heuristic,1000,10,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:14.123717,2017-06-23 22:32:14.636898,#D27495,0,0.05276894569396973,121
brute-force,1000,10,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:14.638831,2017-06-23 22:32:15.512823,#79B736,0,0.40261006355285645,1000
exact-heuristic,1000,10,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:15.514819,2017-06-23 22:32:16.017073,#79B736,0,0.03918957710266113,91
brute-force,1000,10,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:16.019011,2017-06-23 22:32:16.908698,#07F9B1,0,0.4077305793762207,1000
exact-heuristic,1000,10,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:16.910426,2017-06-23 22:32:17.406504,#07F9B1,0,0.0373377799987793,87
brute-force,1000,10,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:17.408510,2017-06-23 22:32:18.287495,#FC1D68,0,0.4054841995239258,1000
exact-heuristic,1000,10,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:18.289352,2017-06-23 22:32:18.766748,#FC1D68,0,0.02514362335205078,59
brute-force,1000,10,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:18.768515,2017-06-23 22:32:19.660034,#BBAD3D,0,0.4089851379394531,1000
exact-heuristic,1000,10,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:19.661953,2017-06-23 22:32:20.152805,#B7BA3D,0,0.03889060020446777,91
brute-force,1000,20,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:20.154649,2017-06-23 22:32:21.043865,#D27495,0,0.39967894554138184,1000
exact-heuristic,1000,20,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:21.045805,2017-06-23 22:32:21.522111,#D27495,0,0.017430543899536133,41
brute-force,1000,20,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:21.524222,2017-06-23 22:32:22.427189,#79B736,0,0.43488574028015137,1000
exact-heuristic,1000,20,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:22.429258,2017-06-23 22:32:22.905501,#79B736,0,0.012347221374511719,29
brute-force,1000,20,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:22.907385,2017-06-23 22:32:23.774239,#07F9B1,0,0.4031062126159668,1000
exact-heuristic,1000,20,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:23.776180,2017-06-23 22:32:24.269805,#07F9B1,0,0.006414890289306641,15
brute-force,1000,20,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:24.271807,2017-06-23 22:32:25.129710,#FC1D68,0,0.40006232261657715,1000
exact-heuristic,1000,20,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:25.140447,2017-06-23 22:32:25.636107,#FC1D68,0,0.015196561813354492,35
brute-force,1000,20,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:25.638075,2017-06-23 22:32:26.500960,#BBAD3D,0,0.39846181869506836,1000
exact-heuristic,1000,20,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:26.502855,2017-06-23 22:32:27.012560,#BBAD3D,0,0.03070807456970215,71
brute-force,1000,50,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:27.014491,2017-06-23 22:32:27.892002,#D27495,0,0.3990316390991211,1000
exact-heuristic,1000,50,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:27.893931,2017-06-23 22:32:28.404830,#C37B91,0,0.006443977355957031,15
brute-force,1000,50,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:28.406770,2017-06-23 22:32:29.289558,#79B736,0,0.40050196647644043,1000
exact-heuristic,1000,50,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:29.291400,2017-06-23 22:32:29.801851,#7BB018,0,0.00803995132446289,18
brute-force,1000,50,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:29.803838,2017-06-23 22:32:30.685572,#07F9B1,0,0.3952929973602295,1000
exact-heuristic,1000,50,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:30.687408,2017-06-23 22:32:31.177923,#07F9B1,0,0.005546092987060547,12
brute-force,1000,50,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:31.179822,2017-06-23 22:32:32.092680,#FC1D68,0,0.4103257656097412,1000
exact-heuristic,1000,50,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:32.094536,2017-06-23 22:32:32.585706,#FC1D68,0,0.009218931198120117,21
brute-force,1000,50,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:32.587539,2017-06-23 22:32:33.484694,#BBAD3D,0,0.39518022537231445,1000
exact-heuristic,1000,50,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:33.486574,2017-06-23 22:32:33.974714,#BBAD3D,0,0.00785064697265625,18
brute-force,1000,100,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:33.976454,2017-06-23 22:32:34.919859,#D27495,0,0.39875316619873047,1000
exact-heuristic,1000,100,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:34.921856,2017-06-23 22:32:35.446345,#D27495,0,0.004204750061035156,9
brute-force,1000,100,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:35.448144,2017-06-23 22:32:36.392592,#79B736,0,0.39920639991760254,1000
exact-heuristic,1000,100,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:36.394405,2017-06-23 22:32:36.914867,#84B02C,0,0.0028595924377441406,6
brute-force,1000,100,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:36.917068,2017-06-23 22:32:37.863466,#07F9B1,0,0.40258240699768066,1000
exact-heuristic,1000,100,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:37.865273,2017-06-23 22:32:38.389550,#07F9B1,0,0.002483844757080078,5
brute-force,1000,100,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:38.403731,2017-06-23 22:32:39.351972,#FC1D68,0,0.4238626956939697,1000
exact-heuristic,1000,100,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:39.353875,2017-06-23 22:32:39.880337,#FC1D68,0,0.004960298538208008,11
brute-force,1000,100,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:39.882142,2017-06-23 22:32:40.878640,#BBAD3D,0,0.46325039863586426,1000
exact-heuristic,1000,100,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:40.880410,2017-06-23 22:32:41.424663,#BBAD3D,0,0.002962350845336914,6
brute-force,1000,200,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:41.426323,2017-06-23 22:32:42.455891,#D27495,0,0.41225743293762207,1000
exact-heuristic,1000,200,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:42.457750,2017-06-23 22:32:43.099729,#C37B91,0,0.003092527389526367,6
brute-force,1000,200,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:43.101477,2017-06-23 22:32:44.132412,#79B736,0,0.414717435836792,1000
exact-heuristic,1000,200,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:44.134163,2017-06-23 22:32:44.772949,#84B02C,0,0.002208232879638672,4
brute-force,1000,200,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:44.774759,2017-06-23 22:32:45.804387,#07F9B1,0,0.41364002227783203,1000
exact-heuristic,1000,200,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:45.806165,2017-06-23 22:32:46.442402,#07F9B1,0,0.002653360366821289,5
brute-force,1000,200,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:46.444150,2017-06-23 22:32:47.476722,#FC1D68,0,0.41459202766418457,1000
exact-heuristic,1000,200,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:47.478547,2017-06-23 22:32:48.119811,#F11289,0,0.0031206607818603516,6
brute-force,1000,200,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:48.132847,2017-06-23 22:32:49.163436,#BBAD3D,0,0.41333770751953125,1000
exact-heuristic,1000,200,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:49.165294,2017-06-23 22:32:50.218139,#BBAD3D,1,0.416792631149292,1000
brute-force,10000,10,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:50.220082,2017-06-23 22:32:59.571748,#D5668E,0,4.391417026519775,10000
exact-heuristic,10000,10,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:32:59.573952,2017-06-23 22:33:05.011620,#D5668E,0,0.5150277614593506,1140
brute-force,10000,10,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:33:05.137893,2017-06-23 22:33:14.596175,#79B62E,0,4.498944997787476,10000
exact-heuristic,10000,10,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:33:14.598227,2017-06-23 22:33:19.992297,#79B62E,0,0.46424007415771484,1030
brute-force,10000,10,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:33:19.994192,2017-06-23 22:33:29.396165,#07F9B1,0,4.473980665206909,10000
exact-heuristic,10000,10,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:33:29.398256,2017-06-23 22:33:34.658446,#07F9B1,0,0.29668188095092773,663
brute-force,10000,10,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:33:34.665035,2017-06-23 22:33:44.102025,#F71F7A,0,4.503124475479126,10000
exact-heuristic,10000,10,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:33:44.104013,2017-06-23 22:33:49.238462,#FC0A77,0,0.26410984992980957,567
brute-force,10000,10,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:33:49.240344,2017-06-23 22:33:58.632961,#C1B547,0,4.477221965789795,10000
exact-heuristic,10000,10,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:33:58.634873,2017-06-23 22:34:04.030869,#C1B547,0,0.5395548343658447,1030
brute-force,10000,20,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:34:04.038891,2017-06-23 22:34:13.404351,#D5668E,0,4.376433849334717,10000
exact-heuristic,10000,20,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:34:13.406328,2017-06-23 22:34:18.547245,#D5668E,0,0.19319987297058105,432
brute-force,10000,20,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:34:18.549211,2017-06-23 22:34:27.863791,#79B62E,0,4.356916427612305,10000
exact-heuristic,10000,20,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:34:27.909997,2017-06-23 22:34:33.063812,#79B62E,0,0.18083643913269043,405
brute-force,10000,20,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:34:33.065866,2017-06-23 22:34:42.430226,#07F9B1,0,4.37100887298584,10000
exact-heuristic,10000,20,1,#06FDA3,0.27741150101170864,#06FDA3,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:34:42.432140,2017-06-23 22:34:47.502392,#07F9B1,0,0.07213616371154785,161
brute-force,10000,20,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:34:47.504504,2017-06-23 22:34:57.034861,#F71F7A,0,4.438917398452759,10000
exact-heuristic,10000,20,1,#F71976,0.27741150101170864,#F71976,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:34:57.036864,2017-06-23 22:35:02.376188,#F71F7A,0,0.2104644775390625,456
brute-force,10000,20,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:35:02.391950,2017-06-23 22:35:12.004702,#C1B547,0,4.535071611404419,10000
exact-heuristic,10000,20,1,#BCB249,0.27741150101170864,#BCB249,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:35:12.006603,2017-06-23 22:35:17.478028,#C1B547,0,0.31093263626098633,677
brute-force,10000,50,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:35:17.479987,2017-06-23 22:35:27.356448,#D5668E,0,4.5725977420806885,10000
exact-heuristic,10000,50,1,#CD6D8F,0.27741150101170864,#CD6D8F,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:35:27.358351,2017-06-23 22:35:32.793129,#C95B90,0,0.07624292373657227,167
brute-force,10000,50,1,#74B32E,0.27741150101170864,#74B32E,random,0,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-06-23 22:35:32.808799,2017-06-23 22:35:42.663473,#79B62E,0,4.513372898101807,10000
