algorithm,always_use_neighbors,num_episodes,num_labels,num_neighbors,random_seed_index,target_color,trial,random_seed,target_label,target_label_index,color_sequence_type,_hostname,_pwd,_username,_start_time,_end_time,answer,answer_episode,changes,num_fallbacks,runtime,total_episodes
brute-force,True,1000,50,0,0,#757988,0,0.6089990701367864,gray,27,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:29.144169,2017-07-24 16:52:30.356998,#798B94,686,"[[0, 50]]",0,0.5214824676513672,1000
exact-heuristic,True,1000,50,0,0,#757988,0,0.6089990701367864,gray,27,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:30.359668,2017-07-24 16:52:31.025260,#798B94,686,"[[0, 50]]",0,0.00414729118347168,7
neighbor-heuristic,True,1000,50,2,0,#757988,0,0.6089990701367864,gray,27,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:31.028086,2017-07-24 16:52:31.741788,#798B94,686,"[[0, 50]]",1,0.019349098205566406,33
neighbor-heuristic,False,1000,50,2,0,#757988,0,0.6089990701367864,gray,27,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:31.743819,2017-07-24 16:52:32.636447,#798B94,686,"[[0, 50]]",0,0.008398771286010742,7
neighbor-heuristic,True,1000,50,5,0,#757988,0,0.6089990701367864,gray,27,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:32.638632,2017-07-24 16:52:33.562725,#798B94,686,"[[0, 50]]",1,0.06220364570617676,93
neighbor-heuristic,False,1000,50,5,0,#757988,0,0.6089990701367864,gray,27,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:33.564977,2017-07-24 16:52:34.601886,#798B94,686,"[[0, 50]]",0,0.004288434982299805,7
neighbor-heuristic,True,1000,50,10,0,#757988,0,0.6089990701367864,gray,27,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:34.617975,2017-07-24 16:52:35.471284,#798B94,686,"[[0, 50]]",1,0.12389302253723145,226
neighbor-heuristic,False,1000,50,10,0,#757988,0,0.6089990701367864,gray,27,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:35.473099,2017-07-24 16:52:36.221380,#798B94,686,"[[0, 50]]",0,0.004183053970336914,7
brute-force,True,1000,50,0,0,#46E35F,0,0.6089990701367864,bright green,26,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:36.223141,2017-07-24 16:52:37.423592,#4DF05C,0,"[[0, 50]]",0,0.5317223072052002,1000
exact-heuristic,True,1000,50,0,0,#46E35F,0,0.6089990701367864,bright green,26,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:37.426378,2017-07-24 16:52:38.354095,#4DF05C,0,"[[0, 50]]",0,0.016807079315185547,31
neighbor-heuristic,True,1000,50,2,0,#46E35F,0,0.6089990701367864,bright green,26,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:38.357092,2017-07-24 16:52:39.092171,#4DF05C,0,"[[0, 50]]",1,0.036992549896240234,63
neighbor-heuristic,False,1000,50,2,0,#46E35F,0,0.6089990701367864,bright green,26,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:39.117475,2017-07-24 16:52:39.859637,#4DF05C,0,"[[0, 50]]",0,0.016783952713012695,31
neighbor-heuristic,True,1000,50,5,0,#46E35F,0,0.6089990701367864,bright green,26,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:39.861426,2017-07-24 16:52:40.714694,#4DF05C,0,"[[0, 50]]",1,0.06610608100891113,120
neighbor-heuristic,False,1000,50,5,0,#46E35F,0,0.6089990701367864,bright green,26,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:40.716378,2017-07-24 16:52:41.411150,#4DF05C,0,"[[0, 50]]",0,0.017429351806640625,31
neighbor-heuristic,True,1000,50,10,0,#46E35F,0,0.6089990701367864,bright green,26,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:41.412991,2017-07-24 16:52:42.268080,#4DF05C,0,"[[0, 50]]",1,0.1289196014404297,220
neighbor-heuristic,False,1000,50,10,0,#46E35F,0,0.6089990701367864,bright green,26,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:42.269863,2017-07-24 16:52:42.995587,#4DF05C,0,"[[0, 50]]",0,0.016738176345825195,31
brute-force,True,1000,50,0,0,#25AF13,0,0.6089990701367864,green,0,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:42.997561,2017-07-24 16:52:44.255227,#1FBE0D,320,"[[0, 50]]",0,0.5712461471557617,1000
exact-heuristic,True,1000,50,0,0,#25AF13,0,0.6089990701367864,green,0,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:44.258064,2017-07-24 16:52:44.913607,#1FBE0D,320,"[[0, 50]]",0,0.012538909912109375,23
neighbor-heuristic,True,1000,50,2,0,#25AF13,0,0.6089990701367864,green,0,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:44.916577,2017-07-24 16:52:45.607644,#1FBE0D,320,"[[0, 50]]",1,0.039443016052246094,72
neighbor-heuristic,False,1000,50,2,0,#25AF13,0,0.6089990701367864,green,0,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:45.609473,2017-07-24 16:52:46.308766,#1FBE0D,320,"[[0, 50]]",0,0.01253819465637207,23
neighbor-heuristic,True,1000,50,5,0,#25AF13,0,0.6089990701367864,green,0,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:46.310636,2017-07-24 16:52:47.169697,#1FBE0D,320,"[[0, 50]]",1,0.07773351669311523,108
neighbor-heuristic,False,1000,50,5,0,#25AF13,0,0.6089990701367864,green,0,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:47.171391,2017-07-24 16:52:47.980949,#1FBE0D,320,"[[0, 50]]",0,0.014205694198608398,23
neighbor-heuristic,True,1000,50,10,0,#25AF13,0,0.6089990701367864,green,0,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:47.982878,2017-07-24 16:52:48.836958,#1FBE0D,320,"[[0, 50]]",1,0.12627768516540527,209
neighbor-heuristic,False,1000,50,10,0,#25AF13,0,0.6089990701367864,green,0,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:48.838927,2017-07-24 16:52:49.574424,#1FBE0D,320,"[[0, 50]]",0,0.014441251754760742,23
brute-force,True,1000,50,0,0,#057D68,0,0.6089990701367864,forest green,24,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:49.576422,2017-07-24 16:52:50.786035,#177765,183,"[[0, 50]]",0,0.5183460712432861,1000
exact-heuristic,True,1000,50,0,0,#057D68,0,0.6089990701367864,forest green,24,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:50.788714,2017-07-24 16:52:51.562222,#177765,183,"[[0, 50]]",0,0.025975704193115234,29
neighbor-heuristic,True,1000,50,2,0,#057D68,0,0.6089990701367864,forest green,24,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:51.565127,2017-07-24 16:52:52.527014,#177765,183,"[[0, 50]]",1,0.044895172119140625,82
neighbor-heuristic,False,1000,50,2,0,#057D68,0,0.6089990701367864,forest green,24,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:52.532981,2017-07-24 16:52:53.367425,#177765,183,"[[0, 50]]",0,0.03045177459716797,29
neighbor-heuristic,True,1000,50,5,0,#057D68,0,0.6089990701367864,forest green,24,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:53.369643,2017-07-24 16:52:54.218717,#177765,183,"[[0, 50]]",1,0.08817148208618164,151
neighbor-heuristic,False,1000,50,5,0,#057D68,0,0.6089990701367864,forest green,24,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:54.220764,2017-07-24 16:52:54.958027,#177765,183,"[[0, 50]]",0,0.015773296356201172,29
neighbor-heuristic,True,1000,50,10,0,#057D68,0,0.6089990701367864,forest green,24,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:54.959808,2017-07-24 16:52:55.770936,#177765,183,"[[0, 50]]",1,0.13611173629760742,251
neighbor-heuristic,False,1000,50,10,0,#057D68,0,0.6089990701367864,forest green,24,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:55.784690,2017-07-24 16:52:56.602214,#177765,183,"[[0, 50]]",0,0.015676021575927734,29
brute-force,True,1000,100,0,0,#CD6D8F,0,0.6089990701367864,rose,50,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:56.606557,2017-07-24 16:52:57.872420,#D06E96,901,"[[0, 100]]",0,0.5071477890014648,1000
exact-heuristic,True,1000,100,0,0,#CD6D8F,0,0.6089990701367864,rose,50,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:57.875407,2017-07-24 16:52:58.658708,#D06E96,901,"[[0, 100]]",0,0.0046803951263427734,8
neighbor-heuristic,True,1000,100,2,0,#CD6D8F,0,0.6089990701367864,rose,50,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:58.662732,2017-07-24 16:52:59.853565,#D06E96,901,"[[0, 100]]",1,0.04370880126953125,39
neighbor-heuristic,False,1000,100,2,0,#CD6D8F,0,0.6089990701367864,rose,50,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:52:59.855736,2017-07-24 16:53:01.233215,#D06E96,901,"[[0, 100]]",0,0.008977890014648438,8
neighbor-heuristic,True,1000,100,5,0,#CD6D8F,0,0.6089990701367864,rose,50,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:01.235542,2017-07-24 16:53:02.162844,#D06E96,901,"[[0, 100]]",1,0.04117107391357422,73
neighbor-heuristic,False,1000,100,5,0,#CD6D8F,0,0.6089990701367864,rose,50,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:02.164675,2017-07-24 16:53:03.002223,#D06E96,901,"[[0, 100]]",0,0.004667758941650391,8
neighbor-heuristic,True,1000,100,10,0,#CD6D8F,0,0.6089990701367864,rose,50,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:03.014894,2017-07-24 16:53:03.883074,#D06E96,901,"[[0, 100]]",1,0.06075000762939453,106
neighbor-heuristic,False,1000,100,10,0,#CD6D8F,0,0.6089990701367864,rose,50,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:03.885120,2017-07-24 16:53:04.696534,#D06E96,901,"[[0, 100]]",0,0.004698038101196289,8
brute-force,True,1000,100,0,0,#74B32E,0,0.6089990701367864,puke green,77,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:04.698467,2017-07-24 16:53:06.214586,#76A42A,401,"[[0, 100]]",0,0.5825045108795166,1000
exact-heuristic,True,1000,100,0,0,#74B32E,0,0.6089990701367864,puke green,77,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:06.217557,2017-07-24 16:53:07.006435,#85A606,37,"[[0, 100]]",0,0.0009982585906982422,1
neighbor-heuristic,True,1000,100,2,0,#74B32E,0,0.6089990701367864,puke green,77,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:07.009642,2017-07-24 16:53:07.864744,#7AAC3B,172,"[[0, 100]]",1,0.018584012985229492,15
neighbor-heuristic,False,1000,100,2,0,#74B32E,0,0.6089990701367864,puke green,77,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:07.866992,2017-07-24 16:53:09.074138,#85A606,37,"[[0, 100]]",0,0.0010075569152832031,1
neighbor-heuristic,True,1000,100,5,0,#74B32E,0,0.6089990701367864,puke green,77,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:09.075978,2017-07-24 16:53:09.986002,#76A42A,401,"[[0, 100]]",1,0.02582383155822754,43
neighbor-heuristic,False,1000,100,5,0,#74B32E,0,0.6089990701367864,puke green,77,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:09.987791,2017-07-24 16:53:10.785634,#85A606,37,"[[0, 100]]",0,0.0018773078918457031,1
neighbor-heuristic,True,1000,100,10,0,#74B32E,0,0.6089990701367864,puke green,77,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:10.787888,2017-07-24 16:53:11.975538,#76A42A,401,"[[0, 100]]",1,0.0518040657043457,78
neighbor-heuristic,False,1000,100,10,0,#74B32E,0,0.6089990701367864,puke green,77,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:11.977974,2017-07-24 16:53:12.936363,#85A606,37,"[[0, 100]]",0,0.0010135173797607422,1
brute-force,True,1000,100,0,0,#06FDA3,0,0.6089990701367864,aquamarine,55,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:12.938307,2017-07-24 16:53:14.766019,#0EF6B5,448,"[[0, 100]]",0,0.9443767070770264,1000
exact-heuristic,True,1000,100,0,0,#06FDA3,0,0.6089990701367864,aquamarine,55,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:14.768867,2017-07-24 16:53:15.563452,#09DBA6,824,"[[0, 100]]",0,0.00522303581237793,9
neighbor-heuristic,True,1000,100,2,0,#06FDA3,0,0.6089990701367864,aquamarine,55,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:15.579177,2017-07-24 16:53:16.599966,#0EF6B5,448,"[[0, 100]]",1,0.012233972549438477,18
neighbor-heuristic,False,1000,100,2,0,#06FDA3,0,0.6089990701367864,aquamarine,55,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:16.601867,2017-07-24 16:53:17.700742,#09DBA6,824,"[[0, 100]]",0,0.005719661712646484,9
neighbor-heuristic,True,1000,100,5,0,#06FDA3,0,0.6089990701367864,aquamarine,55,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:17.702788,2017-07-24 16:53:19.195609,#0EF6B5,448,"[[0, 100]]",1,0.06307148933410645,56
neighbor-heuristic,False,1000,100,5,0,#06FDA3,0,0.6089990701367864,aquamarine,55,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:19.197848,2017-07-24 16:53:20.168170,#09DBA6,824,"[[0, 100]]",0,0.005200862884521484,9
neighbor-heuristic,True,1000,100,10,0,#06FDA3,0,0.6089990701367864,aquamarine,55,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:20.169960,2017-07-24 16:53:21.094657,#0EF6B5,448,"[[0, 100]]",1,0.07799482345581055,101
neighbor-heuristic,False,1000,100,10,0,#06FDA3,0,0.6089990701367864,aquamarine,55,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:21.096863,2017-07-24 16:53:22.133762,#09DBA6,824,"[[0, 100]]",0,0.005257368087768555,9
brute-force,True,1000,100,0,0,#F71976,0,0.6089990701367864,hot pink,35,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:22.135638,2017-07-24 16:53:23.457260,#F51B83,985,"[[0, 100]]",0,0.5276005268096924,1000
exact-heuristic,True,1000,100,0,0,#F71976,0,0.6089990701367864,hot pink,35,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:23.460246,2017-07-24 16:53:24.489490,#F51B83,985,"[[0, 100]]",0,0.008931398391723633,12
neighbor-heuristic,True,1000,100,2,0,#F71976,0,0.6089990701367864,hot pink,35,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:24.494460,2017-07-24 16:53:25.530613,#F51B83,985,"[[0, 100]]",1,0.020827770233154297,29
neighbor-heuristic,False,1000,100,2,0,#F71976,0,0.6089990701367864,hot pink,35,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:25.532431,2017-07-24 16:53:26.835387,#F51B83,985,"[[0, 100]]",0,0.013215780258178711,12
neighbor-heuristic,True,1000,100,5,0,#F71976,0,0.6089990701367864,hot pink,35,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:26.837617,2017-07-24 16:53:27.738985,#F51B83,985,"[[0, 100]]",1,0.023503780364990234,39
neighbor-heuristic,False,1000,100,5,0,#F71976,0,0.6089990701367864,hot pink,35,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:27.740811,2017-07-24 16:53:28.522207,#F51B83,985,"[[0, 100]]",0,0.006872653961181641,12
neighbor-heuristic,True,1000,100,10,0,#F71976,0,0.6089990701367864,hot pink,35,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:28.524146,2017-07-24 16:53:29.740477,#F51B83,985,"[[0, 100]]",1,0.13696718215942383,123
neighbor-heuristic,False,1000,100,10,0,#F71976,0,0.6089990701367864,hot pink,35,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:29.742667,2017-07-24 16:53:30.797783,#F51B83,985,"[[0, 100]]",0,0.006987094879150391,12
brute-force,True,1000,100,0,0,#BCB249,0,0.6089990701367864,mustard,51,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:30.799607,2017-07-24 16:53:33.029273,#C0A443,613,"[[0, 100]]",0,1.0022897720336914,1000
exact-heuristic,True,1000,100,0,0,#BCB249,0,0.6089990701367864,mustard,51,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:33.033724,2017-07-24 16:53:34.478476,#C3C240,159,"[[0, 100]]",0,0.003757953643798828,3
neighbor-heuristic,True,1000,100,2,0,#BCB249,0,0.6089990701367864,mustard,51,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:34.483369,2017-07-24 16:53:35.536942,#C3C240,159,"[[0, 100]]",1,0.009631633758544922,15
neighbor-heuristic,False,1000,100,2,0,#BCB249,0,0.6089990701367864,mustard,51,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:35.538745,2017-07-24 16:53:36.312531,#C3C240,159,"[[0, 100]]",0,0.002052783966064453,3
neighbor-heuristic,True,1000,100,5,0,#BCB249,0,0.6089990701367864,mustard,51,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:36.314324,2017-07-24 16:53:37.213508,#C0AC59,601,"[[0, 100]]",1,0.08870291709899902,44
neighbor-heuristic,False,1000,100,5,0,#BCB249,0,0.6089990701367864,mustard,51,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:37.215794,2017-07-24 16:53:38.703129,#C3C240,159,"[[0, 100]]",0,0.003795623779296875,3
neighbor-heuristic,True,1000,100,10,0,#BCB249,0,0.6089990701367864,mustard,51,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:38.705308,2017-07-24 16:53:39.701250,#C0AC59,601,"[[0, 100]]",1,0.04850268363952637,82
neighbor-heuristic,False,1000,100,10,0,#BCB249,0,0.6089990701367864,mustard,51,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:39.703044,2017-07-24 16:53:40.531987,#C3C240,159,"[[0, 100]]",0,0.002044677734375,3
brute-force,True,1000,100,0,0,#608EC6,0,0.6089990701367864,grey blue,65,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:40.533732,2017-07-24 16:53:41.795573,#6B8DC3,73,"[[0, 100]]",0,0.504969596862793,1000
exact-heuristic,True,1000,100,0,0,#608EC6,0,0.6089990701367864,grey blue,65,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:41.798470,2017-07-24 16:53:42.579693,#6B8DC3,73,"[[0, 100]]",0,0.003628969192504883,6
neighbor-heuristic,True,1000,100,2,0,#608EC6,0,0.6089990701367864,grey blue,65,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:42.582792,2017-07-24 16:53:43.616111,#6B8DC3,73,"[[0, 100]]",1,0.015188932418823242,12
neighbor-heuristic,False,1000,100,2,0,#608EC6,0,0.6089990701367864,grey blue,65,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:43.618441,2017-07-24 16:53:44.923818,#6B8DC3,73,"[[0, 100]]",0,0.003634929656982422,6
neighbor-heuristic,True,1000,100,5,0,#608EC6,0,0.6089990701367864,grey blue,65,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:44.925554,2017-07-24 16:53:45.725732,#6B8DC3,73,"[[0, 100]]",1,0.01359868049621582,20
neighbor-heuristic,False,1000,100,5,0,#608EC6,0,0.6089990701367864,grey blue,65,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-24 16:53:45.727512,2017-07-24 16:53:46.540991,#6B8DC3,73,"[[0, 100]]",0,0.0036716461181640625,6
