algorithm	num_episodes	num_labels	num_trials	random_seed	target_color	target_color_hex	color_sequence_type	num_neighbors	_hostname	_pwd	_username	_start_time	_end_time	answer	num_fallbacks	runtime	total_episodes
exact-heuristic	1000	50	1	0.8048553004169102	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:05.130623	2017-06-19 16:36:06.240586	#BEB657	1	0.49631500244140625	998
brute-force	1000	50	2	0.8048553004169102	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:06.240742	2017-06-19 16:36:07.416420	#BEB657	0	0.532214879989624	998
exact-heuristic	1000	50	2	0.8048553004169102	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:07.416631	2017-06-19 16:36:08.552256	#BEB657	1	0.5203890800476074	998
brute-force	1000	50	3	0.8048553004169102	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:08.552421	2017-06-19 16:36:09.720498	#BEB657	0	0.5184469223022461	998
exact-heuristic	1000	50	3	0.8048553004169102	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:09.720686	2017-06-19 16:36:10.782740	#BEB657	1	0.49628186225891113	998
brute-force	1000	50	4	0.8048553004169102	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:10.782894	2017-06-19 16:36:11.779496	#BEB657	0	0.4418320655822754	998
exact-heuristic	1000	50	4	0.8048553004169102	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:11.779669	2017-06-19 16:36:12.858182	#BEB657	1	0.5083580017089844	998
brute-force	1000	50	5	0.8048553004169102	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:12.858337	2017-06-19 16:36:13.891643	#BEB657	0	0.486069917678833	998
exact-heuristic	1000	50	5	0.8048553004169102	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:13.891943	2017-06-19 16:36:14.937767	#BEB657	1	0.5035011768341064	998
brute-force	1000	50	0	0.4643851618510445	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:14.937966	2017-06-19 16:36:16.140540	#AFB252	0	0.5028178691864014	993
exact-heuristic	1000	50	0	0.4643851618510445	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:16.140725	2017-06-19 16:36:17.236277	#AFB252	1	0.49756908416748047	993
brute-force	1000	50	1	0.4643851618510445	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:17.236436	2017-06-19 16:36:18.269310	#AFB252	0	0.47681713104248047	993
exact-heuristic	1000	50	1	0.4643851618510445	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:18.269475	2017-06-19 16:36:19.382920	#AFB252	1	0.4942018985748291	993
brute-force	1000	50	2	0.4643851618510445	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:19.383087	2017-06-19 16:36:20.493226	#AFB252	0	0.5191080570220947	993
exact-heuristic	1000	50	2	0.4643851618510445	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:20.493388	2017-06-19 16:36:21.579259	#AFB252	1	0.4641389846801758	993
brute-force	1000	50	3	0.4643851618510445	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:21.579451	2017-06-19 16:36:22.606779	#AFB252	0	0.4631459712982178	993
exact-heuristic	1000	50	3	0.4643851618510445	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:22.606947	2017-06-19 16:36:23.684361	#AFB252	1	0.49689388275146484	993
brute-force	1000	50	4	0.4643851618510445	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:23.684524	2017-06-19 16:36:24.765668	#AFB252	0	0.5264620780944824	993
exact-heuristic	1000	50	4	0.4643851618510445	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:24.765830	2017-06-19 16:36:25.852988	#AFB252	1	0.48177385330200195	993
brute-force	1000	50	5	0.4643851618510445	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:25.853189	2017-06-19 16:36:26.851663	#AFB252	0	0.46453309059143066	993
exact-heuristic	1000	50	5	0.4643851618510445	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:26.851813	2017-06-19 16:36:27.879975	#AFB252	1	0.45092201232910156	993
brute-force	1000	50	0	0.374395196873219	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:27.880145	2017-06-19 16:36:28.904344	#C3B23B	0	0.47919201850891113	995
exact-heuristic	1000	50	0	0.374395196873219	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:28.904517	2017-06-19 16:36:29.943846	#C3B23B	1	0.46550488471984863	995
brute-force	1000	50	1	0.374395196873219	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:29.944007	2017-06-19 16:36:30.973888	#C3B23B	0	0.47565293312072754	995
exact-heuristic	1000	50	1	0.374395196873219	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:30.974036	2017-06-19 16:36:32.009525	#C3B23B	1	0.4710218906402588	995
brute-force	1000	50	2	0.374395196873219	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:32.009679	2017-06-19 16:36:33.042189	#C3B23B	0	0.48322296142578125	995
exact-heuristic	1000	50	2	0.374395196873219	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:33.042376	2017-06-19 16:36:34.059218	#C3B23B	1	0.4575541019439697	995
brute-force	1000	50	3	0.374395196873219	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:34.059385	2017-06-19 16:36:35.093150	#C3B23B	0	0.4583280086517334	995
exact-heuristic	1000	50	3	0.374395196873219	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:35.093318	2017-06-19 16:36:36.092423	#C3B23B	1	0.45632004737854004	995
brute-force	1000	50	4	0.374395196873219	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:36.092579	2017-06-19 16:36:37.149949	#C3B23B	0	0.4744839668273926	995
exact-heuristic	1000	50	4	0.374395196873219	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:37.150105	2017-06-19 16:36:38.120143	#C3B23B	1	0.4379401206970215	995
brute-force	1000	50	5	0.374395196873219	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:38.120349	2017-06-19 16:36:39.164186	#C3B23B	0	0.46914219856262207	995
exact-heuristic	1000	50	5	0.374395196873219	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:39.164475	2017-06-19 16:36:40.193534	#C3B23B	1	0.47667598724365234	995
brute-force	1000	50	0	0.23938158014086497	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:40.193689	2017-06-19 16:36:41.236354	#B6A34D	0	0.46779298782348633	999
exact-heuristic	1000	50	0	0.23938158014086497	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:41.236508	2017-06-19 16:36:42.260011	#B6A34D	1	0.4676220417022705	999
brute-force	1000	50	1	0.23938158014086497	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:42.260170	2017-06-19 16:36:43.288838	#B6A34D	0	0.4578540325164795	999
exact-heuristic	1000	50	1	0.23938158014086497	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:43.288996	2017-06-19 16:36:44.289982	#B6A34D	1	0.44695091247558594	999
brute-force	1000	50	2	0.23938158014086497	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:44.290186	2017-06-19 16:36:45.333907	#B6A34D	0	0.48113203048706055	999
exact-heuristic	1000	50	2	0.23938158014086497	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:45.334070	2017-06-19 16:36:46.362896	#B6A34D	1	0.4706459045410156	999
brute-force	1000	50	3	0.23938158014086497	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:46.363048	2017-06-19 16:36:47.380558	#B6A34D	0	0.46770310401916504	999
exact-heuristic	1000	50	3	0.23938158014086497	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:47.380711	2017-06-19 16:36:48.399601	#B6A34D	1	0.47713708877563477	999
brute-force	1000	50	4	0.23938158014086497	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:48.399808	2017-06-19 16:36:49.406120	#B6A34D	0	0.4655728340148926	999
exact-heuristic	1000	50	4	0.23938158014086497	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:49.406297	2017-06-19 16:36:50.457372	#B6A34D	1	0.5066699981689453	999
brute-force	1000	50	5	0.23938158014086497	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:50.457521	2017-06-19 16:36:51.443656	#B6A34D	0	0.4373760223388672	999
exact-heuristic	1000	50	5	0.23938158014086497	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:51.443822	2017-06-19 16:36:52.481719	#B6A34D	1	0.4627408981323242	999
brute-force	1000	50	0	0.5759982537872608	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:52.481878	2017-06-19 16:36:53.514443	#B8AF55	0	0.4792778491973877	998
exact-heuristic	1000	50	0	0.5759982537872608	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:53.514596	2017-06-19 16:36:54.573984	#B8AF55	1	0.4739799499511719	998
brute-force	1000	50	1	0.5759982537872608	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:54.574169	2017-06-19 16:36:55.609787	#B8AF55	0	0.4833071231842041	998
exact-heuristic	1000	50	1	0.5759982537872608	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:55.609944	2017-06-19 16:36:56.644730	#B8AF55	1	0.4648549556732178	998
brute-force	1000	50	2	0.5759982537872608	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:56.644878	2017-06-19 16:36:57.655910	#B8AF55	0	0.4652130603790283	998
exact-heuristic	1000	50	2	0.5759982537872608	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:57.656124	2017-06-19 16:36:58.682560	#B8AF55	1	0.47055697441101074	998
brute-force	1000	50	3	0.5759982537872608	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:58.682727	2017-06-19 16:36:59.717757	#B8AF55	0	0.4899618625640869	998
exact-heuristic	1000	50	3	0.5759982537872608	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:36:59.718048	2017-06-19 16:37:00.753812	#B8AF55	1	0.45307278633117676	998
brute-force	1000	50	4	0.5759982537872608	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:00.753972	2017-06-19 16:37:01.754013	#B8AF55	0	0.4644660949707031	998
exact-heuristic	1000	50	4	0.5759982537872608	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:01.754163	2017-06-19 16:37:02.784304	#B8AF55	1	0.45195603370666504	998
brute-force	1000	50	5	0.5759982537872608	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:02.784461	2017-06-19 16:37:03.837655	#B8AF55	0	0.5016050338745117	998
exact-heuristic	1000	50	5	0.5759982537872608	#BCB249	#BCB249	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:03.837847	2017-06-19 16:37:04.952857	#B8AF55	1	0.5150949954986572	998
brute-force	1000	50	0	0.6089990701367864	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:04.953034	2017-06-19 16:37:06.057117	#6B8DC3	0	0.5229799747467041	995
exact-heuristic	1000	50	0	0.6089990701367864	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:06.057315	2017-06-19 16:37:07.144738	#6B8DC3	1	0.4892890453338623	995
brute-force	1000	50	1	0.6089990701367864	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:07.144894	2017-06-19 16:37:08.234034	#6B8DC3	0	0.4983680248260498	995
exact-heuristic	1000	50	1	0.6089990701367864	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:08.234187	2017-06-19 16:37:09.220173	#6B8DC3	1	0.4492039680480957	995
brute-force	1000	50	2	0.6089990701367864	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:09.220333	2017-06-19 16:37:10.264467	#6B8DC3	0	0.46181583404541016	995
exact-heuristic	1000	50	2	0.6089990701367864	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:10.264621	2017-06-19 16:37:11.289676	#6B8DC3	1	0.4637479782104492	995
brute-force	1000	50	3	0.6089990701367864	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:11.289830	2017-06-19 16:37:12.341148	#6B8DC3	0	0.4739410877227783	995
exact-heuristic	1000	50	3	0.6089990701367864	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:12.341323	2017-06-19 16:37:13.339144	#6B8DC3	1	0.45218801498413086	995
brute-force	1000	50	4	0.6089990701367864	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:13.339306	2017-06-19 16:37:14.387225	#6B8DC3	0	0.47991418838500977	995
exact-heuristic	1000	50	4	0.6089990701367864	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:14.387392	2017-06-19 16:37:15.381063	#6B8DC3	1	0.4628410339355469	995
brute-force	1000	50	5	0.6089990701367864	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:15.381252	2017-06-19 16:37:16.434764	#6B8DC3	0	0.4632411003112793	995
exact-heuristic	1000	50	5	0.6089990701367864	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:16.434943	2017-06-19 16:37:17.452293	#6B8DC3	1	0.46260786056518555	995
brute-force	1000	50	0	0.4979078532072325	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:17.452496	2017-06-19 16:37:18.497835	#5179C7	0	0.4653141498565674	1000
exact-heuristic	1000	50	0	0.4979078532072325	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:18.498044	2017-06-19 16:37:19.530586	#5179C7	1	0.47336411476135254	1000
brute-force	1000	50	1	0.4979078532072325	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:19.530738	2017-06-19 16:37:20.591861	#5179C7	0	0.48943400382995605	1000
exact-heuristic	1000	50	1	0.4979078532072325	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:20.592044	2017-06-19 16:37:21.617286	#5179C7	1	0.48790884017944336	1000
brute-force	1000	50	2	0.4979078532072325	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:21.617439	2017-06-19 16:37:22.660719	#5179C7	0	0.47899603843688965	1000
exact-heuristic	1000	50	2	0.4979078532072325	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:22.660911	2017-06-19 16:37:23.699237	#5179C7	1	0.490192174911499	1000
brute-force	1000	50	3	0.4979078532072325	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:23.699412	2017-06-19 16:37:24.718740	#5179C7	0	0.4702749252319336	1000
exact-heuristic	1000	50	3	0.4979078532072325	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:24.718890	2017-06-19 16:37:25.774203	#5179C7	1	0.5021188259124756	1000
brute-force	1000	50	4	0.4979078532072325	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:25.774351	2017-06-19 16:37:26.787653	#5179C7	0	0.45699119567871094	1000
exact-heuristic	1000	50	4	0.4979078532072325	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:26.787835	2017-06-19 16:37:27.868631	#5179C7	1	0.4853949546813965	1000
brute-force	1000	50	5	0.4979078532072325	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:27.868781	2017-06-19 16:37:28.878685	#5179C7	0	0.45920705795288086	1000
exact-heuristic	1000	50	5	0.4979078532072325	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:28.878889	2017-06-19 16:37:29.908020	#5179C7	1	0.4597470760345459	1000
brute-force	1000	50	0	0.8382372362691031	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:29.908184	2017-06-19 16:37:30.929034	#5395C5	0	0.46657299995422363	996
exact-heuristic	1000	50	0	0.8382372362691031	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:30.929193	2017-06-19 16:37:31.982258	#5395C5	1	0.4644629955291748	996
brute-force	1000	50	1	0.8382372362691031	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:31.982411	2017-06-19 16:37:32.984676	#5395C5	0	0.44048619270324707	996
exact-heuristic	1000	50	1	0.8382372362691031	#608EC6	#608EC6	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-19 16:37:32.984825	2017-06-19 16:37:34.055756	#5395C5	1	0.45782899856567383	996
